EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 18-04-2024
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 PP   : Sea level pressure in 0.1 hPa
30-34 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station KREMSMUENSTER (TAWES), AUSTRIA (STAID: 11)
Blended and updated with sources:2148 125512 136484 911012 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   PP, Q_PP
    11,136484,19030306,10186,    0
    11,136484,19030307,10244,    0
    11,136484,19030308,10228,    0
    11,136484,19030309,10224,    0
    11,136484,19030310,10175,    0
    11,136484,19030311,10194,    0
    11,136484,19030312,10196,    0
    11,136484,19030313,10201,    0
    11,136484,19030314,10198,    0
    11,136484,19030315,10153,    0
    11,136484,19030316,10110,    0
    11,136484,19030317,10172,    0
    11,136484,19030318,10181,    0
    11,136484,19030319,10310,    0
    11,136484,19030320,10332,    0
    11,136484,19030321,10313,    0
    11,136484,19030322,10299,    0
    11,136484,19030323,10238,    0
    11,136484,19030324,10165,    0
    11,136484,19030325,10168,    0
    11,136484,19030326,10101,    0
    11,136484,19030327,10098,    0
    11,136484,19030328,10177,    0
    11,136484,19030329,10234,    0
    11,136484,19030330,10188,    0
    11,136484,19030331,10150,    0
    11,136484,19030401,10146,    0
    11,136484,19030402,10094,    0
    11,136484,19030403,10149,    0
    11,136484,19030404,10173,    0
    11,136484,19030405,10112,    0
    11,136484,19030406,10202,    0
    11,136484,19030407,10102,    0
    11,136484,19030408,10043,    0
    11,136484,19030409,10101,    0
    11,136484,19030410,10172,    0
    11,136484,19030411,10159,    0
    11,136484,19030412,10096,    0
    11,136484,19030413,10095,    0
    11,136484,19030414,10187,    0
    11,136484,19030415,10168,    0
    11,136484,19030416,10134,    0
    11,136484,19030417,10134,    0
    11,136484,19030418,10137,    0
    11,136484,19030419,10121,    0
    11,136484,19030420,10111,    0
    11,136484,19030421,10043,    0
    11,136484,19030422, 9970,    0
    11,136484,19030423, 9895,    0
    11,136484,19030424,10000,    0
    11,136484,19030425,10078,    0
    11,136484,19030426,10066,    0
    11,136484,19030427,10043,    0
    11,136484,19030428,10086,    0
    11,136484,19030429,10051,    0
    11,136484,19030430,10080,    0
    11,136484,19030501,10043,    0
    11,136484,19030502,10065,    0
    11,136484,19030503,10029,    0
    11,136484,19030504, 9949,    0
    11,136484,19030505,10019,    0
    11,136484,19030506,10078,    0
    11,136484,19030507,10103,    0
    11,136484,19030508,10026,    0
    11,136484,19030509,10078,    0
    11,136484,19030510,10091,    0
    11,136484,19030511,10106,    0
    11,136484,19030512,10070,    0
    11,136484,19030513,10113,    0
    11,136484,19030514,10212,    0
    11,136484,19030515,10234,    0
    11,136484,19030516,10226,    0
    11,136484,19030517,10139,    0
    11,136484,19030518,10149,    0
    11,136484,19030519,10165,    0
    11,136484,19030520,10181,    0
    11,136484,19030521,10240,    0
    11,136484,19030522,10254,    0
    11,136484,19030523,10233,    0
    11,136484,19030524,10222,    0
    11,136484,19030525,10187,    0
    11,136484,19030526,10175,    0
    11,136484,19030527,10151,    0
    11,136484,19030528,10127,    0
    11,136484,19030529,10111,    0
    11,136484,19030530,10076,    0
    11,136484,19030531,10077,    0
    11,136484,19030601,10078,    0
    11,136484,19030602,10068,    0
    11,136484,19030603,10090,    0
    11,136484,19030604,10152,    0
    11,136484,19030605,10202,    0
    11,136484,19030606,10181,    0
    11,136484,19030607,10172,    0
    11,136484,19030608,10126,    0
    11,136484,19030609,10103,    0
    11,136484,19030610,10045,    0
    11,136484,19030611,10104,    0
    11,136484,19030612,10108,    0
    11,136484,19030613,10093,    0
    11,136484,19030614,10046,    0
    11,136484,19030615,10078,    0
    11,136484,19030616,10106,    0
    11,136484,19030617,10115,    0
    11,136484,19030618,10080,    0
    11,136484,19030619,10022,    0
    11,136484,19030620,10062,    0
    11,136484,19030621,10094,    0
    11,136484,19030622,10179,    0
    11,136484,19030623,10203,    0
    11,136484,19030624,10172,    0
    11,136484,19030625,10185,    0
    11,136484,19030626,10215,    0
    11,136484,19030627,10231,    0
    11,136484,19030628,10221,    0
    11,136484,19030629,10202,    0
    11,136484,19030630,10185,    0
    11,136484,19030701,10229,    0
    11,136484,19030702,10214,    0
    11,136484,19030703,10180,    0
    11,136484,19030704,10183,    0
    11,136484,19030705,10149,    0
    11,136484,19030706,10096,    0
    11,136484,19030707,10136,    0
    11,136484,19030708,10157,    0
    11,136484,19030709,10175,    0
    11,136484,19030710,10204,    0
    11,136484,19030711,10186,    0
    11,136484,19030712,10116,    0
    11,136484,19030713,10071,    0
    11,136484,19030714,10133,    0
    11,136484,19030715,10157,    0
    11,136484,19030716,10123,    0
    11,136484,19030717,10054,    0
    11,136484,19030718,10062,    0
    11,136484,19030719,10097,    0
    11,136484,19030720,10140,    0
    11,136484,19030721,10172,    0
    11,136484,19030722,10182,    0
    11,136484,19030723,10119,    0
    11,136484,19030724,10102,    0
    11,136484,19030725,10168,    0
    11,136484,19030726,10147,    0
    11,136484,19030727,10161,    0
    11,136484,19030728,10152,    0
    11,136484,19030729,10091,    0
    11,136484,19030730,10129,    0
    11,136484,19030731,10153,    0
    11,136484,19030801,10198,    0
    11,136484,19030802,10164,    0
    11,136484,19030803,10102,    0
    11,136484,19030804,10170,    0
    11,136484,19030805,10178,    0
    11,136484,19030806,10210,    0
    11,136484,19030807,10203,    0
    11,136484,19030808,10171,    0
    11,136484,19030809,10136,    0
    11,136484,19030810,10123,    0
    11,136484,19030811,10173,    0
    11,136484,19030812,10150,    0
    11,136484,19030813,10167,    0
    11,136484,19030814,10116,    0
    11,136484,19030815,10064,    0
    11,136484,19030816,10165,    0
    11,136484,19030817,10144,    0
    11,136484,19030818,10109,    0
    11,136484,19030819,10067,    0
    11,136484,19030820,10163,    0
    11,136484,19030821,10144,    0
    11,136484,19030822,10124,    0
    11,136484,19030823,10109,    0
    11,136484,19030824,10166,    0
    11,136484,19030825,10157,    0
    11,136484,19030826,10239,    0
    11,136484,19030827,10256,    0
    11,136484,19030828,10205,    0
    11,136484,19030829,10130,    0
    11,136484,19030830,10207,    0
    11,136484,19030831,10220,    0
    11,136484,19030901,10236,    0
    11,136484,19030902,10207,    0
    11,136484,19030903,10202,    0
    11,136484,19030904,10191,    0
    11,136484,19030905,10188,    0
    11,136484,19030906,10182,    0
    11,136484,19030907,10161,    0
    11,136484,19030908,10205,    0
    11,136484,19030909,10144,    0
    11,136484,19030910,10130,    0
    11,136484,19030911, 9996,    0
    11,136484,19030912,10087,    0
    11,136484,19030913,10091,    0
    11,136484,19030914,10118,    0
    11,136484,19030915,10187,    0
    11,136484,19030916,10201,    0
    11,136484,19030917,10241,    0
    11,136484,19030918,10232,    0
    11,136484,19030919,10193,    0
    11,136484,19030920,10215,    0
    11,136484,19030921,10225,    0
    11,136484,19030922,10224,    0
    11,136484,19030923,10281,    0
    11,136484,19030924,10281,    0
    11,136484,19030925,10264,    0
    11,136484,19030926,10249,    0
    11,136484,19030927,10203,    0
    11,136484,19030928,10197,    0
    11,136484,19030929,10195,    0
    11,136484,19030930,10214,    0
    11,136484,19031001,10170,    0
    11,136484,19031002,10149,    0
    11,136484,19031003,10139,    0
    11,136484,19031004,10140,    0
    11,136484,19031005,10168,    0
    11,136484,19031006,10147,    0
    11,136484,19031007,10151,    0
    11,136484,19031008,10127,    0
    11,136484,19031009,10083,    0
    11,136484,19031010,10088,    0
    11,136484,19031011,10135,    0
    11,136484,19031012,10059,    0
    11,136484,19031013,10083,    0
    11,136484,19031014,10192,    0
    11,136484,19031015,10154,    0
    11,136484,19031016,10148,    0
    11,136484,19031017,10114,    0
    11,136484,19031018,10106,    0
    11,136484,19031019,10183,    0
    11,136484,19031020,10227,    0
    11,136484,19031021,10189,    0
    11,136484,19031022,10151,    0
    11,136484,19031023,10079,    0
    11,136484,19031024,10159,    0
    11,136484,19031025,10178,    0
    11,136484,19031026,10121,    0
    11,136484,19031027,10106,    0
    11,136484,19031028,10064,    0
    11,136484,19031029,10054,    0
    11,136484,19031030,10117,    0
    11,136484,19031031,10186,    0
    11,136484,19031101,10208,    0
    11,136484,19031102,10241,    0
    11,136484,19031103,10248,    0
    11,136484,19031104,10249,    0
    11,136484,19031105,10298,    0
    11,136484,19031106,10317,    0
    11,136484,19031107,10318,    0
    11,136484,19031108,10297,    0
    11,136484,19031109,10256,    0
    11,136484,19031110,10224,    0
    11,136484,19031111,10202,    0
    11,136484,19031112,10267,    0
    11,136484,19031113,10239,    0
    11,136484,19031114,10204,    0
    11,136484,19031115,10131,    0
    11,136484,19031116,10122,    0
    11,136484,19031117,10100,    0
    11,136484,19031118,10123,    0
    11,136484,19031119,10132,    0
    11,136484,19031120,10142,    0
    11,136484,19031121,10042,    0
    11,136484,19031122,10135,    0
    11,136484,19031123,10257,    0
    11,136484,19031124,10247,    0
    11,136484,19031125,10187,    0
    11,136484,19031126,10148,    0
    11,136484,19031127,10168,    0
    11,136484,19031128, 9937,    0
    11,136484,19031129, 9881,    0
    11,136484,19031130, 9820,    0
    11,136484,19031201, 9940,    0
    11,136484,19031202,10094,    0
    11,136484,19031203,10228,    0
    11,136484,19031204,10112,    0
    11,136484,19031205, 9992,    0
    11,136484,19031206, 9976,    0
    11,136484,19031207,10075,    0
    11,136484,19031208,10098,    0
    11,136484,19031209,10149,    0
    11,136484,19031210,10098,    0
    11,136484,19031211,10110,    0
    11,136484,19031212,10103,    0
    11,136484,19031213,10086,    0
    11,136484,19031214,10106,    0
    11,136484,19031215,10132,    0
    11,136484,19031216,10107,    0
    11,136484,19031217,10160,    0
    11,136484,19031218,10164,    0
    11,136484,19031219,10152,    0
    11,136484,19031220,10227,    0
    11,136484,19031221,10321,    0
    11,136484,19031222,10347,    0
    11,136484,19031223,10212,    0
    11,136484,19031224,10164,    0
    11,136484,19031225,10151,    0
    11,136484,19031226,10158,    0
    11,136484,19031227,10167,    0
    11,136484,19031228,10214,    0
    11,136484,19031229,10227,    0
    11,136484,19031230,10218,    0
    11,136484,19031231,10155,    0
    11,136484,19040101,10168,    0
    11,136484,19040102,10242,    0
    11,136484,19040103,10211,    0
    11,136484,19040104,10167,    0
    11,136484,19040105,10157,    0
    11,136484,19040106,10257,    0
    11,136484,19040107,10286,    0
    11,136484,19040108,10225,    0
    11,136484,19040109,10225,    0
    11,136484,19040110,10247,    0
    11,136484,19040111,10220,    0
    11,136484,19040112,10187,    0
    11,136484,19040113,10114,    0
    11,136484,19040114,10038,    0
    11,136484,19040115,10100,    0
    11,136484,19040116,10105,    0
    11,136484,19040117,10180,    0
    11,136484,19040118,10251,    0
    11,136484,19040119,10269,    0
    11,136484,19040120,10294,    0
    11,136484,19040121,10266,    0
    11,136484,19040122,10336,    0
    11,136484,19040123,10354,    0
    11,136484,19040124,10295,    0
    11,136484,19040125,10238,    0
    11,136484,19040126,10262,    0
    11,136484,19040127,10299,    0
    11,136484,19040128,10284,    0
    11,136484,19040129,10280,    0
    11,136484,19040130,10204,    0
    11,136484,19040131,10085,    0
    11,136484,19040201,10068,    0
    11,136484,19040202,10070,    0
    11,136484,19040203,10080,    0
    11,136484,19040204,10071,    0
    11,136484,19040205,10014,    0
    11,136484,19040206,10083,    0
    11,136484,19040207,10090,    0
    11,136484,19040208,10045,    0
    11,136484,19040209,10010,    0
    11,136484,19040210, 9959,    0
    11,136484,19040211, 9958,    0
    11,136484,19040212,10185,    0
    11,136484,19040213,10121,    0
    11,136484,19040214, 9974,    0
    11,136484,19040215, 9966,    0
    11,136484,19040216,10069,    0
    11,136484,19040217, 9942,    0
    11,136484,19040218, 9972,    0
    11,136484,19040219,10125,    0
    11,136484,19040220,10195,    0
    11,136484,19040221,10158,    0
    11,136484,19040222,10107,    0
    11,136484,19040223,10117,    0
    11,136484,19040224,10157,    0
    11,136484,19040225,10188,    0
    11,136484,19040226,10198,    0
    11,136484,19040227,10207,    0
    11,136484,19040228,10170,    0
    11,136484,19040229,10072,    0
    11,136484,19040301,10061,    0
    11,136484,19040302,10136,    0
    11,136484,19040303,10139,    0
    11,136484,19040304,10140,    0
    11,136484,19040305,10129,    0
    11,136484,19040306,10132,    0
    11,136484,19040307,10134,    0
    11,136484,19040308,10140,    0
    11,136484,19040309,10179,    0
    11,136484,19040310,10141,    0
    11,136484,19040311,10169,    0
    11,136484,19040312,10189,    0
    11,136484,19040313,10139,    0
    11,136484,19040314,10093,    0
    11,136484,19040315,10105,    0
    11,136484,19040316,10165,    0
    11,136484,19040317,10116,    0
    11,136484,19040318,10151,    0
    11,136484,19040319,10215,    0
    11,136484,19040320,10226,    0
    11,136484,19040321,10181,    0
    11,136484,19040322,10163,    0
    11,136484,19040323,10144,    0
    11,136484,19040324,10154,    0
    11,136484,19040325,10164,    0
    11,136484,19040326,10136,    0
    11,136484,19040327,10150,    0
    11,136484,19040328,10176,    0
    11,136484,19040329,10131,    0
    11,136484,19040330, 9971,    0
    11,136484,19040331,10077,    0
    11,136484,19040401,10167,    0
    11,136484,19040402,10254,    0
    11,136484,19040403,10260,    0
    11,136484,19040404,10184,    0
    11,136484,19040405,10251,    0
    11,136484,19040406,10169,    0
    11,136484,19040407,10108,    0
    11,136484,19040408,10154,    0
    11,136484,19040409,10177,    0
    11,136484,19040410,10166,    0
    11,136484,19040411,10176,    0
    11,136484,19040412,10176,    0
    11,136484,19040413,10136,    0
    11,136484,19040414,10144,    0
